# files c_throughput i_throughput
7840000 4600.469563 2537.095505858
7850000 4605.467448 2497.2771873385
7860000 4590.207669 2618.0022165448
7870000 4582.017742 2601.4371864671
7880000 4582.854234 2618.0414202248
7890000 4584.296739 2410.0800663017
7900000 4571.79327 2556.5121644055
7910000 4560.906946 2392.3068637751
7920000 4563.835734 2511.0027127405
7930000 4545.676566 1707.7950589597
7940000 4524.070896 1477.6861347375
7950000 4511.248948 1430.7563506876
7960000 4515.555688 1459.1686451353
7970000 4514.244466 1904.066360938
7980000 4503.90905 2389.8114329129
7990000 4492.225954 2443.9677956996
8000000 4496.418797 2439.2509189906
8010000 4496.415417 2516.2659451692
8020000 4486.801637 2552.5527543519
8030000 4477.183758 2682.776710951
8040000 4481.657237 2705.3478493643
8050000 4476.084516 2349.1002604857
8060000 4468.60201 2464.3753096021
8070000 4458.590019 2431.4526455853
8080000 4463.784971 2477.7306263315
8090000 4459.674557 2566.259874985
8100000 4452.668417 2591.0444613282
8110000 4438.851132 2344.6543379853
8120000 4443.806329 2333.8154469368
8130000 4442.226658 2479.9217778404
8140000 4436.383343 2548.7399930091
8150000 4421.963131 2496.337571178
8160000 4427.324408 2525.6856016515
8170000 4425.345225 2496.817343325
8180000 4419.532745 2492.75840305
8190000 4403.905796 2403.8464602696
8200000 4409.282389 2407.6928044957
8210000 4407.434462 2412.8326797514
8220000 4400.659969 2349.1755729415
8230000 4389.24324 2609.9981565269
8240000 4394.36916 2595.061843109
8250000 4389.398621 2385.6570397798
8260000 4383.29587 2420.5593523171
8270000 4374.545487 2590.0650013287
8280000 4376.428735 2377.183382771
8290000 4374.822826 2596.5026493122
8300000 4368.063334 2543.0980979135
8310000 4359.363682 2538.1686277417
8320000 4359.757108 2437.5949791818
8330000 4359.818756 2548.4197779859
8340000 4350.234648 2355.3843855163
8350000 4342.630867 2416.0361419602
8360000 4342.719985 2395.5532823568
8370000 4344.35968 2499.0358422439
8380000 4332.619743 2349.2518982049
8390000 4326.85774 2460.9402420984
8400000 4325.276375 2351.3323183841
8410000 4328.276509 2438.9322256919
8420000 4316.590267 2431.7569637933
8430000 4311.87132 2497.4840843094
8440000 4307.721787 2325.5981363094
8450000 4312.026034 2409.7854461804
8460000 4299.178057 2324.9955598756
8470000 4291.225779 2135.9097529321
8480000 4289.584777 2271.5643813515
8490000 4292.997583 2221.7945417751
8500000 4282.725453 2366.9400931005
8510000 4275.468891 2405.2977598972
8520000 4273.093191 2354.2594373562
8530000 4275.965414 2321.2612595584
8540000 4267.422046 2425.6039885095
8550000 4257.451632 2244.8401136412
8560000 4256.843277 2351.8391483144
8570000 4259.554112 2342.3953209656
8580000 4250.85428 2324.282614777
8590000 4244.395838 2563.8454656566
8600000 4239.323052 2254.0279080309
8610000 4240.882078 2186.9473256267
8620000 4235.089993 2358.7601311994
8630000 4229.910266 2440.9235420642
8640000 4222.418837 2273.4077945989
8650000 4225.535795 2375.3441698001
8660000 4219.84986 2376.7308183883
8670000 4214.806492 2380.7351789875
8680000 4204.263597 2179.7973135841
8690000 4207.188855 2169.8393147957
8700000 4199.65672 2062.68767493
8710000 4199.223957 2331.1601951904
8720000 4187.561044 2248.849857862
8730000 4191.828252 2337.6403631301
8740000 4184.816429 2366.2042012487
8750000 4184.449045 2369.248428596
8760000 4172.127156 2313.3862970209
8770000 4175.015174 2226.2202766703
8780000 4170.347897 2375.6721239084
8790000 4171.490039 2486.7946359356
8800000 4157.972284 2385.5175771995
8810000 4161.647935 2445.1837226919
8820000 4154.346836 2255.1108894768
8830000 4156.011373 2289.307726133
8840000 4143.72109 2362.3916588307
8850000 4144.790426 2190.504439664
8860000 4137.712413 2197.5161625749
8870000 4140.610241 2277.5083516579
8880000 4127.650179 2222.6067448088
8890000 4128.779658 2226.1664646251
8900000 4120.313251 2133.3167475543
8910000 4121.290402 2025.5304055735
8920000 4111.123851 2176.5269021982
8930000 4111.763296 2146.0347856435
8940000 4106.48605 2351.024755036
8950000 4107.20903 2332.2123209147
8960000 4095.436021 2212.6056522327
8970000 4095.506754 2175.3875970141
8980000 4089.510032 2125.593053332
8990000 4092.50761 2272.4855472307
9000000 4082.052086 2356.7957347221
9010000 4081.156294 2285.3873725177
9020000 4075.72219 2319.830739306
9030000 4074.466833 2046.6962067332
9040000 4066.127536 2165.4246801207
9050000 4065.878987 2205.8856835782
9060000 4062.437305 2341.4340279849
9070000 4058.498396 2153.3379049455
9080000 4050.611804 2174.962858407
9090000 4050.296673 2169.3053823067
9100000 4047.478911 2206.9122105113
9110000 4044.739046 2286.7903739678
9120000 4037.884318 2356.8427144886
9130000 4037.662727 2362.7913849024
9140000 4036.164853 2467.1859800486
9150000 4030.748044 2254.5839009097
9160000 4024.299815 2277.4090007855
9170000 4018.754133 1942.452623967
9180000 4018.630279 2016.6887172092
9190000 4015.723662 2167.5536397544
9200000 4005.934201 1958.8129366954
9210000 4002.933785 2104.0692821885
9220000 4001.762777 2038.2980654435
9230000 4000.329553 2127.0010018215
9240000 3988.376741 1986.185587198
9250000 3986.297691 2037.0333512527
9260000 3985.847909 2079.5471929942
9270000 3984.887621 2107.5886871614
9280000 3972.27173 2055.2169939956
9290000 3968.290066 1940.8216908225
9300000 3969.681802 2047.3512248969
9310000 3970.223389 2142.7876318254
9320000 3956.7001 2072.1576950036
9330000 3953.980693 2151.8530974233
9340000 3957.129909 2280.5681767994
9350000 3954.820695 2078.240252399
9360000 3939.466022 1955.1951606413
9370000 3937.447906 1993.3531577339
9380000 3939.358927 1922.9332639821
9390000 3940.551572 2137.6799857482
9400000 3926.213257 2196.8518438349
9410000 3920.911667 1976.4771610818
9420000 3924.555765 2086.2041263985
9430000 3921.348945 1829.0251174637
9440000 3907.831182 1860.6569187227
9450000 3902.269461 1841.9877348584
9460000 3904.893974 1791.3664263311
9470000 3905.475426 1998.3910606022
9480000 3892.147 1998.851029843
9490000 3884.257556 1858.0775047539
9500000 3886.759173 1852.3066065362
9510000 3889.937396 2003.1443202344
9520000 3877.162432 2027.3402539293
9530000 3870.743677 2120.4602876719
9540000 3872.895715 2096.7154326407
9550000 3875.646122 2068.6974002031
9560000 3862.603825 2039.7325303366
9570000 3858.25618 2181.5017576999
9580000 3857.880743 2004.4589312792
9590000 3860.571237 2001.6934438865
9600000 3846.408404 1921.1893590175
9610000 3842.939742 1970.9703260169
9620000 3844.94674 2132.5838819225
9630000 3846.122995 2027.1904269836
9640000 3830.567229 1926.433909205
9650000 3822.484816 1677.4218821075
9660000 3825.124062 1707.7199967273
9670000 3827.639965 1774.5575479057
9680000 3814.432104 1892.886135999
9690000 3810.485146 2168.325591642
9700000 3812.421176 2115.6618061198
9710000 3813.610306 2021.955998712
9720000 3798.671077 1899.401161003
9730000 3793.582999 1828.632047988
9740000 3796.054143 1859.8333953338
9750000 3798.655617 1946.1126546707
9760000 3779.626455 1703.8549175273
9770000 3777.09147 1835.8026056495
9780000 3777.337259 1716.4995118981
9790000 3779.236691 1682.6051338052
9800000 3760.406882 1678.1903282853
9810000 3755.720706 1576.7319557359
9820000 3758.314213 1684.3409217814
9830000 3760.274586 1687.7209112689
9840000 3746.900556 1993.0627106483
9850000 3737.892299 1727.1459131763
9860000 3741.045605 1757.9959018746
9870000 3742.580506 1735.5819107513
9880000 3720.544825 1362.6541803194
9890000 3714.827483 1474.4330047072
9900000 3717.869261 1471.1970882293
9910000 3717.636638 1405.7673772663
9920000 3697.995247 1480.9608961456
9930000 3693.959569 1546.2896431419
9940000 3693.282253 1400.6860366983
9950000 3678.348613 1016.6169556849
9960000 3675.435947 1462.6257442632
